date,exchange_rate_USD_EUR,exchange_rate_JPY_EUR,oil_price,interest_rate,sp500,day_of_week,month,year,exchange_rate_USD_EUR_pct_change,exchange_rate_JPY_EUR_pct_change,oil_price_pct_change,sp500_pct_change,exchange_rate_USD_EUR_ma_7,exchange_rate_JPY_EUR_ma_7,oil_price_ma_7,exchange_rate_USD_EUR_ma_30,exchange_rate_JPY_EUR_ma_30,oil_price_ma_30,exchange_rate_USD_EUR_ma_90,exchange_rate_JPY_EUR_ma_90,oil_price_ma_90
2015-08-27,0.8893,0.00735,1.363,0.14,199.16,3,8,2015,0.0,0.0,-8.4005376344086,0.0,0.8893,0.00735,1.2820000000000011,0.8783733333333333,0.007320666666666666,6.4887,0.8851133333333334,0.007271666666666667,7.675311111111111
2015-08-27,0.8893,0.00735,1.978,0.14,199.16,3,8,2015,0.0,0.0,45.12105649303009,0.0,0.8893,0.00735,1.3705714285714294,0.8791100000000001,0.0073226666666666666,6.5061,0.8849655555555556,0.007272666666666667,7.678744444444444
2015-08-27,0.8893,0.00735,42.47,0.14,199.16,3,8,2015,0.0,0.0,2047.118301314459,0.0,0.8893,0.00735,7.224857142857144,0.8798466666666667,0.007324666666666666,6.526433333333332,0.8848177777777778,0.007273666666666667,8.128177777777777
2015-08-27,0.8893,0.00735,44.46,0.14,199.16,3,8,2015,0.0,0.0,4.685660466211439,0.0,0.8893,0.00735,13.523714285714286,0.8805833333333334,0.007326666666666666,7.962666666666666,0.88467,0.007274666666666666,8.60488888888889
2015-08-28,0.894,0.00735,1.524,0.14,199.24,4,8,2015,0.5285055661756521,0.0,-96.57219973009447,0.040168708576016066,0.8899714285714284,0.00735,13.532285714285715,0.8814766666666666,0.0073286666666666665,6.708466666666667,0.8845744444444444,0.0072756666666666655,8.6047
2015-08-28,0.894,0.00735,1.517,0.14,199.24,4,8,2015,0.0,0.0,-0.45931758530184386,0.0,0.8906428571428571,0.00735,13.542857142857144,0.8823700000000001,0.007330666666666667,6.700433333333334,0.8844788888888888,0.007276666666666667,8.617366666666667
2015-08-28,0.894,0.00735,47.97,0.14,199.24,4,8,2015,0.0,0.0,3062.1621621621625,0.0,0.8913142857142857,0.00735,20.183142857142858,0.8832633333333334,0.007332666666666666,8.253666666666668,0.8843399999999999,0.007277333333333334,9.126955555555556
2015-08-28,0.894,0.00735,1.884,0.14,199.24,4,8,2015,0.0,0.0,-96.07254534083802,0.0,0.8919857142857143,0.00735,20.257571428571428,0.8841566666666668,0.007334666666666666,8.275033333333333,0.8842011111111112,0.007277999999999999,9.129900000000001
2015-08-28,0.894,0.00735,1.419,0.14,199.24,4,8,2015,0.0,0.0,-24.68152866242037,0.0,0.8926571428571428,0.00735,20.177714285714284,0.88505,0.007336666666666667,8.280733333333334,0.8840622222222221,0.007278666666666667,9.130222222222223
2015-08-28,0.894,0.00735,1.554,0.14,199.24,4,8,2015,0.0,0.0,9.513742071881603,0.0,0.8933285714285715,0.00735,14.332571428571429,0.8859433333333333,0.007338666666666666,8.286033333333332,0.8839233333333334,0.007279333333333334,9.129222222222221
2015-08-28,0.894,0.00735,1.558,0.14,199.24,4,8,2015,0.0,0.0,0.2574002574002643,0.0,0.894,0.00735,8.203714285714286,0.8868366666666667,0.007340666666666666,8.293866666666666,0.8837844444444444,0.00728,8.62431111111111
2015-08-28,0.894,0.00735,1.443,0.14,199.24,4,8,2015,0.0,0.0,-7.3812580231065406,0.0,0.894,0.00735,8.192142857142857,0.8877299999999999,0.007342666666666667,8.330033333333335,0.8836455555555555,0.007280666666666666,8.167233333333332
